,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
78006,78007,B000VK8HCW,A13SIA3KN05CAU,P. Oliver,0,0,5,1264032000,Newmans' Own Chicken & Brown Rice dog food,This is an excellent product and my dog is thriving on it.  It is healthy and no filler.  I also like the convenience of having it delivered to the house and I don't have to carry it.
360034,360035,B003Y3F5R8,A29C9A79DFHF2O,Heather A. Mullholland,0,0,4,1327622400,Yum!,Great baby foods!  I like the variety pack.  Much cheaper than buying it from the local grocers or co-op!  I Just wish they came in the squeezie pouches!
374105,374106,B002OFUC8O,A1RDAFCAM562FR,Rod Auric,1,1,3,1320796800,As expected,"This was an impulse buy. I purchased other food items and decided to try getting this from Amazon. I later found that the same product was much cheaper at my local Big Box Membership Warehouse store. The jerky was about the same freshness as I find in local stores. I was hoping for fresher, ie softer jerky."
157969,157970,B001EO5RFE,A2KLWAXB1563HM,Kaushick Naidu,3,3,5,1301443200,Best tasting cerial in the world!,Out of all the cereals I have ever tasted this is the best tasting and feels great to be eating something healthy. The ingredients are all organic and there is some amazingly healthy stuff packed into this box. I actually look forward to a healthy breakfast with this. I get the boxes shipped to work and keep them under my desk. A quick and healthy breakfast that tastes amazing!
172361,172362,B001B3JAL0,A3TIZNEXE8T03Y,Jean Piddler,0,0,5,1290902400,GREAT SNACK!,These pop chips are a great altenative to potato chips. Less fat but tons of flavor. I highly recommend these. My whole family loves them.
128070,128071,B000E5SGI4,A3PUPJE2ID8I21,K. Sherman,0,0,5,1326067200,Delicious!,You only need a small pinch of this salt to add loads of a unique flavor to your food.<br /><br />Very good!
119360,119361,B000EHKWDY,ANUOUIJH5SHED,"A. M. Green ""Jump Fitness""",4,4,5,1237075200,Excellent Source of Protein for Snacking,"As a Certified Personal Trainer, I am always looking for products to recommend to my clients.  Of course, I would never recommend anything that I have not tried for myself FIRST.  Free range turkey jerky is an excellent choice for snacking, and Shelton's is by far the BEST TASTING! The flavor is not too spicy, but certainly not bland either.  The jerky's texture is very chewable, not leather-like.  Even my elderly clients can chew it. Being turkey, not beef, it saves you calories and fat.  It is a great source of (antibiotic-free) protein that does not make you feel bloated, so it perfect for snacking.  No need to worry about refrigeration after opening, so you can carry it in your gym bag and have the perfect post-workout protein snack.  I also recommend my clients keep it at work so they can avoid being tempted by the vending machines.  Amazon has it at a GREAT price!!"
350218,350219,B000H5DADW,A1EDUYYI7G27NN,R&B Jazz Gal,0,0,5,1268006400,Fantastic solution for a diabetic and weight watcher with a sweet tooth!,"I LOVE these cookies!  As a Type 1 diabetic and a Weight Watcher I still have a strong craving for sweets and chocolate in particular!  This cookie packet solves it all for me!  They give me the great taste of sweet chocolate without the guilt of blowing my diabetic or my weight loss diets!  And I feel like I get so many of them since they're small!  I also love the fact that they're portioned out for me.<br />I can't say enough about these cookies and cannot wait until they're available on the shelves again!  Please hurry, Murray! :)"
416115,416116,B002HFWMOI,A2TH3APDPEEJJ5,RBC Ed.D,1,1,5,1279411200,simply wonderful,"At only 20 calories per cup, with its rich, chocolate taste, this is a best buy. Also, zero cholesterol. It can't be beat!"
178420,178421,B001P1YOGE,A2C9XE9I8RSKNX,J. Johnson,0,0,5,1329523200,WOW !!  This stuff is great !!,"I've wanted to try truffles for quite a while, but haven't found anything in my budget until now.  I'm already a big fan of this company, and their other salts, so knew I was off to a good start when I found this.  It is VERY good.  The truffle flavor is there (sort of an 'umami' quality), but not overbearing.  I can use the right amount of salt for my taste, and get ""enough"" truffle flavor to notice it.  I had also ordered a white truffle oil (not the same company), and it's ""ok""....but this black truffle salt is REALLY good- already have 2 more in my cart !!"
79358,79359,B003TNANSO,A1A41QWJP5M2G6,J. W. Robinson,0,0,5,1334966400,Best Bars Ever !,"I discovered these KIND bars at the airport. They are pretty good for you and taste great !  Just what I have been searching for!  If only Pizza was good for you, I would be all set !"
208935,208936,B001VJ3I1M,A34G4EXE1OFX0C,flipper,0,0,5,1336608000,wonderful product,this product has always arrived on time never been any issues. i switched to this brand from a perscription only brand and it works just as good but less cost than the perscription only one. my cat's urine hasn't smelled like amonia since i started using this and havent had any accidents outside the litter box unlike before. Love this product!!
197925,197926,B0078Y6CN0,A1TNY6V547NPCV,Gina T,0,0,5,1318377600,Decadent Coffee!,"Having never sampled this flavor, I took a chance and ordered a 2 pack because it sounded so delicious.  I'm happy to say I made the right choice.  It's an excellent combination of chocolate and raspberry, where one flavor does not overpower the other.  It's my new favorite K-cup, and I will definitely buy more when this supply runs out!"
94952,94953,B003VMDZI8,A3V0480PVRUZGP,"Amanda A. Gooding ""amanda panda""",0,0,4,1348617600,chewy seaweed,"we usually buy trader joe's brand which we love - this brand isn't as crispy - much softer and as a snack for the kids to eat in the car, it's actually less messy.  i don't find it quite as tasty, but the kids love it.  when i first tried it i thought maybe moisture had leaked in, but on opening other jars realised it was just a different texture and it definitely grew on me."
465583,465584,B0042ZERFS,A23ELF3LV0SAKB,bakergirl,0,0,5,1318377600,wonderful,"I never liked tomato sauce on my pasta until I tried this cherry tomato sauce. It's naturally a little sweeter than most sauces, is quite peppery, and is, as the other commenter noted, very fresh tasting. It tastes almost as good as making a slow-cooked sauce yourself. I'm excited to find this sauce on Amazon, as my Costco no longer carries it."
539913,539914,B005GAORJE,AHK412U7UYKQX,LA BELLA DIVA,0,0,5,1333065600,OHHHH MYYYYY GOODNESSSSSSS!!!!!!!!!!!!!,"TIMOTHY'S GERMAN CHOCOLATE CAKE K-CUP IS NOW MY #1 FLAVOR, I HAVE MY BEST FRIEND HOOK TO THIS FLAVOR AS WELL.  YOU CAN TASTE FROM THE CHOCOLATE TO THE COCONUT, YUMMY, KEEP UP THE GOOD WORK TIMOTHY'S."
556852,556853,B000H0ZJHW,A16PKM7FP2NCZO,Toni A. Dillon,0,0,5,1297555200,Great Treats,I love these treats they are great for training. I also put them in the treat ball to keep my dog occupied while I am not home. They are the perfect size for all my treat balls. And the price was great.<br />Thanks
363949,363950,B001BKNAZK,A1I4J4Z9IHJSRB,Rebeca,1,1,5,1299715200,GI Issues for kitty,I love Organix wet food but this particular formula seemed to upset my cat's GI. She had diarrhea and then stopped eating for a few days ANY food. I tried introducing the same formula again as a snack and now she won't touch it. She had no problems with the turkey rice chicken formula and continues to eat that formula.Wondering if it was the spinach that upset her. Still a great brand and great company.
24573,24574,B000H6J76U,A9OOMATJDYXL3,"A. Cerini ""Amazon Addicted""",0,1,1,1206316800,YUCK,"I love coffee, I love mochas, I love amaretto.<br />This product however was disgusting !!!"
274810,274811,B0037NUKWU,A14OBF9F7VEOI1,"E.E. ""EE""",0,0,4,1330387200,Good Tea,"Good tea. Lemon is pretty good when served warm, even though it's typically thought of as a cold beverage. If you like it, the multi-pack is a good way to save money."
366443,366444,B000CQIDAG,A1535XDPVEQH3I,Bill Martin,0,1,3,1333324800,not that decaffeinated,"I was hoping to find a green tea with very little caffeine; no ""decaffeinated"" tea has no caffeine. This one, however, still made me jittery; I could feel the effects immediately."
1767,1768,B001RVFDOO,A1TAARTDC411Q0,J. Seaman,0,0,5,1263772800,BBQ is terrific!,"I love these chips and they are a perfect low fat snack to keep me held over through my day.  The only thing bad about the Amazon price is they are about $20 for a 24 pack.  That is 80 cents each.  Sadly I discovered this great snack at work in the vending machine - for 75 cents.  I would expect to buy them for .50 a pack if I have to buy 24 and not from a vending machine.  I highly recommend these chips, but there is no savings buying the from Amazon."
56173,56174,B0016LL5DS,A3LAYCTGSO1IQR,"Purrrfectcat ""purrfectcat""",0,0,4,1315353600,OVERLY SWEET chocolatey nutella,"I bought mine at Whole Foods and it was a smaller more beautiful packaged glass container than the other nutellas and more expensive but I figure since it came directly from Italy, it would have to be higher in quality, especially being organic.  If you like OVERLY sweet chocolate paste, then it's for you.  Based on the amazon ad, it's supposed to be used for desserts.  I instead wanted to use it as they do in Europe on bread or waffles or butter wafer cookies.  But, I found myself having to grab a gallon of water after every taste.  I would prefer it to have less sugar like Justin's ""nutella"" <a href=""http://www.amazon.com/gp/product/B002JG5TVS"">Justin's Nut Butter Natural Chocolate Hazelnut Blend, 16 Ounce plastic jars (Pack of 3)</a>"
9945,9946,B001CGTN1I,A3FHDB2HHW2B1D,Scrapper,0,0,5,1348185600,Sad this can no longer be autimatic,Navitas Naturals Chia seed have become a favorite. It was easy to set up the next delivery date to enjoy these healthy seeds. I am sad Amazon has removed them from the auto-ship program. I will continue to buy them for as long as they are available for their health benefits.
421271,421272,B000P52FLW,A1HBC0NBQJHT7X,Bookphile,1,1,5,1272499200,"Not health food, but far, far better than Pop-Tarts","Making the change from a typical American diet to a healthier organic and more whole-grain centered diet is no mean feat with my 6-year-old.  I have to work hard to find products that she really likes as, with most children her age, she is hooked on the artificial, high fructose-laden junk that is aggressively marketed to kids.  I refuse to buy anything with high fructose corn syrup in it so, needless to say, Pop-Tarts are not known in my house.  When I saw these at Whole Foods, I thought we'd give them a try.<br /><br />Now, a big caveat here: this review is not meant to endorse this as a healthy breakfast.  Organic or no, it is still a treat.  That said, it is something I will allow my daughter once a week, and it is something that she really enjoys.  I'm a former chocolate Pop-Tart addict and I can honestly say that I like these even better.  The more I train my palate, the more I realize that all those foods that are chock full of artificial ingredients are actually quite disgusting.  These pastries are sweet, but not cloying so, and the chocolate in them actually tastes like chocolate.  What a concept.<br /><br />I also want to note that purchasing them through subscribe and save is a considerable savings over buying them in the grocery store.  When all is said and done, I'll have paid about a dollar a box less by ordering these through Amazon rather than buying them at Whole Foods.  I not only like to eat healthier, I also like to trim the fat from my wallet."
